,GesamtEnergie
 20220509_16_09_32.wav,0.25903892517089844
 20220509_16_09_35.wav,105.34095001220703
 20220509_16_09_38.wav,45.16612243652344
 20220509_16_09_41.wav,13.809453964233398
 20220509_16_09_44.wav,39.506103515625
 20220509_16_09_47.wav,2.0590415000915527
 20220509_16_09_50.wav,42.37968444824219
 20220509_16_09_53.wav,135.61465454101562
 20220509_16_09_56.wav,5.22749662399292
 20220509_16_10_04.wav,0.5878310203552246
 20220509_16_10_08.wav,2.0109975337982178
 20220509_16_10_11.wav,3.7788047790527344
 20220509_16_10_15.wav,84.40869140625
 20220509_16_10_18.wav,173.3137664794922
 20220509_16_10_21.wav,7.324268341064453
 20220509_16_10_25.wav,11.358438491821289
 20220509_16_10_28.wav,95.58087921142578
 20220509_16_10_31.wav,8.32985782623291
 20220509_16_10_35.wav,81.7733154296875
 20220509_16_10_38.wav,83.22754669189453
 20220509_16_10_42.wav,3.060913324356079
 20220509_16_10_45.wav,4.339564323425293
 20220509_16_10_48.wav,141.99642944335938
 20220509_16_10_51.wav,146.4429473876953
 20220509_16_10_54.wav,842.7145385742188
 20220509_16_10_57.wav,272.3518371582031
 20220509_16_11_00.wav,106.08992767333984
 20220509_16_11_03.wav,56.14067077636719
 20220509_16_11_06.wav,21.128807067871094
 20220509_16_11_09.wav,99.28919982910156
 20220509_16_11_12.wav,41.277183532714844
 20220509_16_11_15.wav,81.19226837158203
 20220509_16_12_41.wav,1.6505835056304932
 20220509_16_12_44.wav,1.3707880973815918
 20220509_16_12_47.wav,2.0827763080596924
 20220509_16_12_50.wav,0.8192169070243835
 20220509_16_12_53.wav,0.5748727321624756
 20220509_16_12_56.wav,0.5943222045898438
 20220509_16_12_59.wav,0.5850403308868408
 20220509_16_13_02.wav,0.8770309090614319
 20220509_16_13_05.wav,1.5830678939819336
 20220509_16_13_08.wav,2.361145257949829
 20220509_16_13_11.wav,1.1626664400100708
 20220509_16_13_14.wav,1.9890427589416504
 20220509_16_13_17.wav,2.492567300796509
 20220509_16_13_20.wav,0.7453446984291077
 20220509_16_13_23.wav,0.6581010818481445
