,GesamtEnergie
 20220509_18_30_40.wav,2.656573815329466e-05
 20220509_18_30_43.wav,4.314204852562398e-05
 20220509_18_30_46.wav,3.755892612389289e-05
 20220509_18_30_49.wav,4.2103216401301324e-05
 20220509_18_30_52.wav,1.5100783457455691e-05
 20220509_18_30_55.wav,1.5292522220988758e-05
 20220509_18_30_58.wav,7.127168646547943e-05
 20220509_18_31_01.wav,1.7682419638731517e-05
 20220509_18_31_04.wav,2.348305679333862e-05
 20220509_18_31_07.wav,7.246238237712532e-05
 20220509_18_31_10.wav,4.527376950136386e-05
 20220509_18_31_13.wav,4.988824002793991e-05
 20220509_18_31_16.wav,4.4290689402259886e-05
 20220509_18_31_19.wav,2.8243968699825928e-05
 20220509_18_31_22.wav,1.9814980987575836e-05
 20220509_18_31_25.wav,1.4971023119869642e-05
 20220509_18_31_28.wav,8.252346015069634e-05
 20220509_18_31_31.wav,1.429610711056739e-05
 20220509_18_31_34.wav,2.0779649275937118e-05
 20220509_18_31_40.wav,3.237265991629101e-05
 20220509_18_31_43.wav,4.616196747520007e-05
 20220509_18_31_46.wav,4.481516225496308e-05
 20220509_18_31_49.wav,2.4587510779383592e-05
 20220509_18_31_52.wav,2.4405522708548233e-05
 20220509_18_31_55.wav,1.8599630493554287e-05
 20220509_18_31_58.wav,7.019004988251254e-05
 20220509_18_32_01.wav,1.709230309643317e-05
 20220509_18_32_04.wav,2.0205581677146256e-05
 20220509_18_32_07.wav,5.235251228441484e-05
 20220509_18_32_24.wav,1.537571006338112e-05
 20220509_18_32_27.wav,3.7603174860123545e-05
 20220509_18_32_30.wav,2.4288458007504232e-05
 20220509_18_32_33.wav,3.16530822601635e-05
 20220509_18_32_36.wav,2.9483459002221934e-05
 20220509_18_32_39.wav,3.168512921547517e-05
 20220509_18_32_42.wav,4.360845196060836e-05
 20220509_18_32_45.wav,5.9700440033338964e-05
 20220509_18_32_51.wav,1.9744398741750047e-05
 20220509_18_32_54.wav,2.2164571419125423e-05
 20220509_18_32_57.wav,7.904543599579483e-05
 20220509_18_33_00.wav,1.5791290934430435e-05
 20220509_18_33_03.wav,1.7813825252233073e-05
 20220509_18_33_06.wav,1.8897071640822105e-05
 20220509_18_33_09.wav,4.381332473712973e-05
 20220509_18_33_12.wav,4.011677447124385e-05
 20220509_18_33_15.wav,3.9235288568306714e-05
 20220509_18_33_21.wav,2.1067184206913225e-05
 20220509_18_33_24.wav,1.8209484551334754e-05
 20220509_18_33_27.wav,4.8993864766089246e-05
 20220509_18_33_30.wav,2.058296922768932e-05
 20220509_18_33_33.wav,1.353863535769051e-05
 20220509_18_33_36.wav,2.9104641726007685e-05
 20220509_18_33_39.wav,3.211246075807139e-05
 20220509_18_33_42.wav,3.691306119435467e-05
 20220509_18_33_45.wav,5.4683587222825736e-05
 20220509_18_33_48.wav,6.418362318072468e-05
 20220509_18_33_51.wav,1.7893915355671197e-05
 20220509_18_33_54.wav,1.6187319488381036e-05
 20220509_18_33_57.wav,7.622090197401121e-05
 20220509_18_34_00.wav,2.4091948944260366e-05
 20220509_18_34_03.wav,1.7915444914251566e-05
 20220509_18_34_06.wav,1.978550608328078e-05
 20220509_18_34_22.wav,1.5506520867347717e-05
 20220509_18_34_26.wav,1.4768062101211399e-05
 20220509_18_34_29.wav,3.950281461584382e-05
 20220509_18_34_32.wav,1.624497235752642e-05
 20220509_18_34_35.wav,1.2319965208007488e-05
 20220509_18_34_41.wav,2.0674475308624096e-05
 20220509_18_34_44.wav,4.1863331716740504e-05
 20220509_18_34_47.wav,3.8104099076008424e-05
 20220509_18_34_50.wav,3.174419543938711e-05
 20220509_18_34_53.wav,2.8640519303735346e-05
 20220509_18_34_56.wav,1.0280198694090359e-05
 20220509_18_34_59.wav,7.596371870022267e-05
 20220509_18_35_02.wav,1.3216754268796649e-05
 20220509_18_35_05.wav,1.677853833825793e-05
 20220509_18_35_11.wav,3.1017752917250625e-05
 20220509_18_35_14.wav,5.486184818437323e-05
 20220509_18_35_17.wav,4.0876693674363196e-05
 20220509_18_35_20.wav,2.5299723347416148e-05
 20220509_18_35_23.wav,2.646201573952567e-05
 20220509_18_35_26.wav,1.633939791645389e-05
 20220509_18_35_29.wav,4.513428939389996e-05
 20220509_18_35_32.wav,1.2315602361923084e-05
 20220509_18_35_35.wav,1.3815699276165105e-05
 20220509_18_35_38.wav,8.219755545724183e-05
 20220509_18_35_41.wav,2.496172055543866e-05
 20220509_18_35_44.wav,3.059338632738218e-05
 20220509_18_35_47.wav,4.1476701881038025e-05
 20220509_18_35_50.wav,3.678782741189934e-05
 20220509_18_35_53.wav,3.0201710615074262e-05
 20220509_18_35_56.wav,1.5422456272062846e-05
 20220509_18_35_59.wav,6.743769336026162e-05
 20220509_18_36_02.wav,1.2408537259034347e-05
 20220509_18_36_05.wav,1.675178464211058e-05
 20220509_18_36_08.wav,7.273157825693488e-05
 20220509_18_36_24.wav,1.7940436009666882e-05
 20220509_18_36_27.wav,7.143641414586453e-05
 20220509_18_36_30.wav,1.3972216947877314e-05
 20220509_18_36_33.wav,2.4740138542256318e-05
 20220509_18_36_36.wav,1.814337883843109e-05
 20220509_18_36_39.wav,2.6385645469417796e-05
 20220509_18_36_42.wav,3.6821871617576114e-05
 20220509_18_36_45.wav,7.123396062524989e-05
 20220509_18_36_51.wav,2.4102073439280502e-05
 20220509_18_36_54.wav,2.9214234018581923e-05
 20220509_18_37_00.wav,1.4958430256228894e-05
 20220509_18_37_03.wav,1.8556216673459858e-05
 20220509_18_37_06.wav,2.1938543795840815e-05
 20220509_18_37_09.wav,4.924889435642399e-05
 20220509_18_37_12.wav,3.83678197977133e-05
 20220509_18_37_15.wav,5.1764072850346565e-05
 20220509_18_37_21.wav,2.6293251721654087e-05
 20220509_18_37_24.wav,2.559419044700917e-05
 20220509_18_37_30.wav,1.7425683836336248e-05
 20220509_18_37_33.wav,1.787810651876498e-05
 20220509_18_37_36.wav,3.350756742293015e-05
 20220509_18_37_39.wav,3.831205685855821e-05
 20220509_18_37_42.wav,4.188397360849194e-05
 20220509_18_37_45.wav,6.916809070389718e-05
 20220509_18_37_51.wav,2.6686549972509965e-05
 20220509_18_37_54.wav,1.7622793166083284e-05
 20220509_18_38_00.wav,2.8834276236011647e-05
 20220509_18_38_03.wav,1.8037540939985774e-05
 20220509_18_38_06.wav,2.6804013032233343e-05
 20220509_18_38_09.wav,5.441320172394626e-05
 20220509_18_38_25.wav,1.853505636972841e-05
 20220509_18_38_29.wav,5.00527057738509e-05
 20220509_18_38_32.wav,1.9547738702385686e-05
 20220509_18_38_35.wav,1.6122661691042595e-05
 20220509_18_38_41.wav,3.124742943327873e-05
 20220509_18_38_44.wav,3.950716200051829e-05
 20220509_18_38_47.wav,5.5458986025769264e-05
 20220509_18_38_50.wav,5.590711953118445e-05
 20220509_18_38_53.wav,1.5183820323727558e-05
 20220509_18_38_56.wav,1.4123088476480914e-05
 20220509_18_38_59.wav,6.5428095695097e-05
 20220509_18_39_02.wav,2.107436375808902e-05
 20220509_18_39_05.wav,2.7918731575482525e-05
 20220509_18_39_08.wav,8.065473957685755e-05
 20220509_18_39_11.wav,4.0742499550106004e-05
 20220509_18_39_14.wav,6.880886940052733e-05
 20220509_18_39_17.wav,7.501123036490753e-05
 20220509_18_39_20.wav,3.095750798820517e-05
 20220509_18_39_23.wav,2.7057745683123358e-05
 20220509_18_39_26.wav,1.6142341337399557e-05
 20220509_18_39_29.wav,4.7878998884698376e-05
 20220509_18_39_32.wav,2.4450650016660802e-05
 20220509_18_39_35.wav,2.6151645215577446e-05
 20220509_18_39_41.wav,3.6863693821942434e-05
 20220509_18_39_44.wav,4.8460820835316554e-05
 20220509_18_39_47.wav,3.887599450536072e-05
 20220509_18_39_50.wav,5.135178798809647e-05
 20220509_18_39_53.wav,2.628800575621426e-05
 20220509_18_39_56.wav,1.3533483070204966e-05
 20220509_18_39_59.wav,6.5864333009813e-05
 20220509_18_40_02.wav,2.1546969946939498e-05
 20220509_18_40_05.wav,3.0903276638127863e-05
 20220509_18_40_11.wav,5.675124339177273e-05
 20220509_18_40_27.wav,5.179804429644719e-05
 20220509_18_40_31.wav,3.268599903094582e-05
 20220509_18_40_34.wav,2.5999439458246343e-05
 20220509_18_40_40.wav,4.705607352661901e-05
 20220509_18_40_43.wav,4.588987576426007e-05
 20220509_18_40_46.wav,4.66369092464447e-05
 20220509_18_40_49.wav,7.954063767101616e-05
 20220509_18_40_52.wav,2.615096491354052e-05
 20220509_18_40_55.wav,1.7844116882770322e-05
 20220509_18_41_01.wav,2.336971192562487e-05
 20220509_18_41_04.wav,3.532536356942728e-05
 20220509_18_41_10.wav,4.712874942924827e-05
 20220509_18_41_13.wav,7.071458094287664e-05
 20220509_18_41_16.wav,6.844979361630976e-05
 20220509_18_41_19.wav,4.468502083909698e-05
 20220509_18_41_22.wav,2.9046792406006713e-05
 20220509_18_41_25.wav,1.5454308595508337e-05
 20220509_18_41_28.wav,7.22597396816127e-05
 20220509_18_41_31.wav,2.2725518647348508e-05
 20220509_18_41_34.wav,3.2205567549681284e-05
 20220509_18_41_40.wav,4.441251076059416e-05
 20220509_18_41_43.wav,5.6233438954222934e-05
 20220509_18_41_46.wav,4.8110217903740704e-05
 20220509_18_41_49.wav,4.0682029066374525e-05
 20220509_18_41_52.wav,4.01678989874199e-05
 20220509_18_41_55.wav,2.1534769985009916e-05
 20220509_18_42_01.wav,3.196341640432365e-05
 20220509_18_42_04.wav,3.8466932892333716e-05
 20220509_18_42_10.wav,6.108062370913103e-05
 20220509_18_42_29.wav,2.742137985478621e-05
 20220509_18_42_32.wav,3.7666082789655775e-05
 20220509_18_42_35.wav,3.0117231290205382e-05
 20220509_18_42_41.wav,3.82784528483171e-05
 20220509_18_42_44.wav,6.0554484662134194e-05
 20220509_18_42_47.wav,7.453290891135111e-05
 20220509_18_42_50.wav,3.570076296455227e-05
 20220509_18_42_53.wav,2.7709833375411108e-05
 20220509_18_42_56.wav,2.337001023988705e-05
 20220509_18_42_59.wav,2.3786991732777096e-05
 20220509_18_43_02.wav,2.5497012757114135e-05
 20220509_18_43_05.wav,4.3088573875138536e-05
 20220509_18_43_11.wav,3.6819936212850735e-05
 20220509_18_43_14.wav,6.70235458528623e-05
 20220509_18_43_20.wav,3.203621963621117e-05
 20220509_18_43_23.wav,3.2851916330400854e-05
 20220509_18_43_26.wav,2.146588849427644e-05
 20220509_18_43_29.wav,3.26727531501092e-05
 20220509_18_43_32.wav,2.600484549475368e-05
 20220509_18_43_35.wav,3.189472045050934e-05
 20220509_18_43_41.wav,3.540641409927048e-05
 20220509_18_43_44.wav,6.57627679174766e-05
 20220509_18_43_47.wav,7.168678712332621e-05
 20220509_18_43_50.wav,4.222718052915298e-05
 20220509_18_43_53.wav,2.508738725737203e-05
 20220509_18_43_56.wav,1.4426474990614224e-05
 20220509_18_43_59.wav,1.9225733922212385e-05
 20220509_18_44_02.wav,2.3875916667748243e-05
 20220509_18_44_05.wav,4.8729376430856064e-05
 20220509_18_44_08.wav,6.872125231893733e-05
 20220509_18_44_11.wav,5.222500840318389e-05
 20220509_18_44_14.wav,6.0473335906863206e-05
 20220509_18_44_31.wav,2.945283631561324e-05
 20220509_18_44_34.wav,2.8020018362440172e-05
 20220509_18_44_40.wav,3.7891069951001555e-05
 20220509_18_44_43.wav,5.3512045269599184e-05
 20220509_18_44_46.wav,3.8344460335792974e-05
 20220509_18_44_49.wav,5.265033905743621e-05
 20220509_18_44_52.wav,3.0695722671225674e-05
 20220509_18_44_55.wav,1.9265171431470662e-05
 20220509_18_44_58.wav,7.422144699376076e-05
 20220509_18_45_01.wav,2.4118953660945408e-05
 20220509_18_45_04.wav,3.196896432200447e-05
 20220509_18_45_07.wav,7.044599624350667e-05
 20220509_18_45_10.wav,5.090233753435314e-05
 20220509_18_45_13.wav,6.89216103637591e-05
 20220509_18_45_16.wav,5.835840784129687e-05
 20220509_18_45_19.wav,4.256133979652077e-05
 20220509_18_45_22.wav,2.6029973014374264e-05
 20220509_18_45_25.wav,2.8162387025076893e-05
 20220509_18_45_28.wav,5.299455369822681e-05
 20220509_18_45_31.wav,2.1092197130201384e-05
 20220509_18_45_34.wav,2.9199009077274244e-05
 20220509_18_45_40.wav,5.4267915402306244e-05
 20220509_18_45_43.wav,6.388575275195763e-05
 20220509_18_45_46.wav,4.423999780556187e-05
 20220509_18_45_49.wav,3.06917390844319e-05
 20220509_18_45_52.wav,2.6842459192266688e-05
 20220509_18_45_55.wav,1.758100734150503e-05
 20220509_18_45_58.wav,6.419223791453987e-05
 20220509_18_46_01.wav,2.425751881673932e-05
 20220509_18_46_04.wav,4.3608750274870545e-05
 20220509_18_46_10.wav,5.695104482583702e-05
 20220509_18_46_16.wav,3.2914860639721155e-05
 20220509_18_46_32.wav,3.6125384212937206e-05
 20220509_18_46_35.wav,3.133403879473917e-05
 20220509_18_46_41.wav,3.966341319028289e-05
 20220509_18_46_44.wav,5.099226473248564e-05
 20220509_18_46_50.wav,2.9378526960499585e-05
 20220509_18_46_53.wav,2.1340736566344276e-05
 20220509_18_46_56.wav,2.4722710804780945e-05
 20220509_18_46_59.wav,1.9705250451806933e-05
 20220509_18_47_02.wav,2.4160008251783438e-05
 20220509_18_47_05.wav,3.8159225368872285e-05
 20220509_18_47_11.wav,3.9797567296773195e-05
 20220509_18_47_14.wav,5.635941488435492e-05
 20220509_18_47_20.wav,2.5050378098967485e-05
 20220509_18_47_23.wav,2.361326369282324e-05
 20220509_18_47_26.wav,1.9522334696375765e-05
 20220509_18_47_29.wav,2.5235083739971742e-05
 20220509_18_47_32.wav,2.4954981199698523e-05
 20220509_18_47_35.wav,3.073919651797041e-05
 20220509_18_47_41.wav,4.229964179103263e-05
 20220509_18_47_44.wav,4.306964547140524e-05
 20220509_18_47_47.wav,6.119465251686051e-05
 20220509_18_47_50.wav,2.9452070521074347e-05
 20220509_18_47_53.wav,2.3706112187937833e-05
 20220509_18_47_56.wav,1.590896317793522e-05
 20220509_18_47_59.wav,2.0283667254261672e-05
 20220509_18_48_02.wav,2.1422087229439057e-05
 20220509_18_48_05.wav,5.180289736017585e-05
 20220509_18_48_08.wav,7.686292519792914e-05
 20220509_18_48_11.wav,6.31509828963317e-05
 20220509_18_48_14.wav,7.017637835815549e-05
 20220509_18_48_34.wav,2.6667266865842976e-05
 20220509_18_48_40.wav,4.249371340847574e-05
 20220509_18_48_43.wav,3.538807504810393e-05
 20220509_18_48_46.wav,4.355960481916554e-05
 20220509_18_48_49.wav,4.2454506910871714e-05
 20220509_18_48_52.wav,1.5051929040055255e-05
 20220509_18_48_55.wav,2.1892501536058262e-05
 20220509_18_48_58.wav,7.227966125356033e-05
 20220509_18_49_01.wav,2.608453360153362e-05
 20220509_18_49_04.wav,3.3123109460575506e-05
 20220509_18_49_10.wav,5.6356231652898714e-05
 20220509_18_49_13.wav,5.329779378371313e-05
 20220509_18_49_16.wav,4.580981476465241e-05
 20220509_18_49_19.wav,2.8306207241257653e-05
 20220509_18_49_22.wav,2.8324593586148694e-05
 20220509_18_49_25.wav,2.7747564672608863e-05
 20220509_18_49_28.wav,6.991492409724742e-05
 20220509_18_49_31.wav,1.9829194570775144e-05
 20220509_18_49_34.wav,2.3776068701408803e-05
 20220509_18_49_40.wav,4.648944013752043e-05
 20220509_18_49_43.wav,4.135478229727597e-05
 20220509_18_49_46.wav,3.73318325728178e-05
 20220509_18_49_49.wav,3.387493052287027e-05
 20220509_18_49_52.wav,2.40600584220374e-05
 20220509_18_49_55.wav,1.3717180081584955e-05
 20220509_18_49_58.wav,7.615030335728079e-05
 20220509_18_50_01.wav,1.8713328245212324e-05
 20220509_18_50_04.wav,3.585781087167561e-05
 20220509_18_50_10.wav,6.416166434064507e-05
 20220509_18_50_16.wav,3.4833767131203786e-05
 20220509_18_50_19.wav,3.800605918513611e-05
 20220509_18_50_35.wav,3.363490031915717e-05
 20220509_18_50_41.wav,4.187631202512421e-05
 20220509_18_50_44.wav,4.9283717089565464e-05
 20220509_18_50_50.wav,2.109332308464218e-05
 20220509_18_50_53.wav,2.0136769308010116e-05
 20220509_18_50_56.wav,1.6895342923817225e-05
 20220509_18_50_59.wav,2.3360957129625604e-05
 20220509_18_51_02.wav,2.737208160397131e-05
 20220509_18_51_05.wav,4.276508843759075e-05
 20220509_18_51_11.wav,5.251647235127165e-05
 20220509_18_51_14.wav,5.7097495300695314e-05
 20220509_18_51_17.wav,7.968637510202825e-05
 20220509_18_51_20.wav,2.460518771840725e-05
 20220509_18_51_23.wav,2.490348560968414e-05
 20220509_18_51_26.wav,1.9999621144961566e-05
 20220509_18_51_29.wav,3.123663191217929e-05
 20220509_18_51_32.wav,2.268395110149868e-05
 20220509_18_51_35.wav,3.5109442251268774e-05
 20220509_18_51_41.wav,4.908348273602314e-05
 20220509_18_51_44.wav,5.488163878908381e-05
 20220509_18_51_50.wav,2.5536155590089038e-05
 20220509_18_51_53.wav,1.817530210246332e-05
 20220509_18_51_56.wav,1.4954323887650388e-05
 20220509_18_51_59.wav,1.8619306501932442e-05
 20220509_18_52_02.wav,1.8789687601383775e-05
 20220509_18_52_05.wav,5.0164424465037876e-05
 20220509_18_52_11.wav,6.97953364579007e-05
 20220509_18_52_14.wav,7.845659274607898e-05
 20220509_18_52_20.wav,3.5558077797759324e-05
 20220509_18_52_40.wav,4.23066521761939e-05
 20220509_18_52_43.wav,4.741809607367031e-05
 20220509_18_52_46.wav,5.3535735787590966e-05
 20220509_18_52_49.wav,4.182533302810043e-05
 20220509_18_52_52.wav,1.7990510968957096e-05
 20220509_18_52_55.wav,1.693492231424898e-05
 20220509_18_52_58.wav,7.263523730216548e-05
 20220509_18_53_01.wav,2.175067493226379e-05
 20220509_18_53_04.wav,3.251853195251897e-05
 20220509_18_53_10.wav,5.4160787840373814e-05
 20220509_18_53_13.wav,6.952958210604265e-05
 20220509_18_53_16.wav,5.3486081014852964e-05
 20220509_18_53_19.wav,2.752040745690465e-05
 20220509_18_53_22.wav,3.574050060706213e-05
 20220509_18_53_25.wav,1.845924271037802e-05
 20220509_18_53_31.wav,1.989681004488375e-05
 20220509_18_53_34.wav,2.8363647288642824e-05
 20220509_18_53_40.wav,5.809104186482727e-05
 20220509_18_53_43.wav,4.6577126340707764e-05
 20220509_18_53_46.wav,3.6717839975608506e-05
 20220509_18_53_49.wav,2.825281808327418e-05
 20220509_18_53_52.wav,2.3525477445218712e-05
 20220509_18_53_55.wav,1.5078598153195342e-05
 20220509_18_53_58.wav,7.810748502379285e-05
 20220509_18_54_01.wav,1.961224370461423e-05
 20220509_18_54_04.wav,3.7976868043188006e-05
 20220509_18_54_10.wav,7.727459160378201e-05
 20220509_18_54_16.wav,3.5134584322804585e-05
 20220509_18_54_19.wav,3.111628393526189e-05
 20220509_18_54_22.wav,1.5749765225336887e-05
 20220509_18_54_39.wav,4.565323615679518e-05
 20220509_18_54_42.wav,4.730155342258513e-05
 20220509_18_54_45.wav,5.1151742809452116e-05
 20220509_18_54_51.wav,1.8072671082336456e-05
 20220509_18_54_54.wav,1.984624941542279e-05
 20220509_18_54_57.wav,8.520280243828894e-05
 20220509_18_55_00.wav,1.9167520804330707e-05
 20220509_18_55_03.wav,3.0439045076491308e-05
 20220509_18_55_07.wav,7.273341907421127e-05
 20220509_18_55_10.wav,6.669409049209207e-05
 20220509_18_55_16.wav,6.41374645056203e-05
 20220509_18_55_19.wav,2.6014420654973947e-05
 20220509_18_55_22.wav,2.5867764634313062e-05
 20220509_18_55_25.wav,2.107436921505723e-05
 20220509_18_55_31.wav,2.4017543182708323e-05
 20220509_18_55_34.wav,2.6715908461483195e-05
 20220509_18_55_40.wav,5.171132943360135e-05
 20220509_18_55_43.wav,6.750982720404863e-05
 20220509_18_55_46.wav,4.705064202426001e-05
 20220509_18_55_49.wav,2.6443171009304933e-05
 20220509_18_55_52.wav,1.856861126725562e-05
 20220509_18_55_55.wav,1.5891995644778945e-05
 20220509_18_55_58.wav,7.052699947962537e-05
 20220509_18_56_01.wav,2.100205165334046e-05
 20220509_18_56_04.wav,3.581211421987973e-05
 20220509_18_56_10.wav,6.740601384080946e-05
 20220509_18_56_16.wav,3.6282646760810167e-05
 20220509_18_56_19.wav,2.9375090889516283e-05
 20220509_18_56_22.wav,1.676925239735283e-05
 20220509_18_56_38.wav,8.235852146754041e-05
 20220509_18_56_41.wav,3.229617868782953e-05
 20220509_18_56_44.wav,3.133075369987637e-05
 20220509_18_56_47.wav,6.21794315520674e-05
 20220509_18_56_50.wav,1.6757929188315757e-05
 20220509_18_56_53.wav,1.6715277524781413e-05
 20220509_18_56_56.wav,2.082932769553736e-05
 20220509_18_56_59.wav,2.3145357772591524e-05
 20220509_18_57_02.wav,2.3213940949062817e-05
 20220509_18_57_05.wav,3.681471207528375e-05
 20220509_18_57_11.wav,3.520282552926801e-05
 20220509_18_57_14.wav,7.922102668089792e-05
 20220509_18_57_20.wav,1.9138633433612995e-05
 20220509_18_57_23.wav,2.13969724427443e-05
 20220509_18_57_26.wav,1.795040770957712e-05
 20220509_18_57_29.wav,3.170411946484819e-05
 20220509_18_57_32.wav,1.860588054114487e-05
 20220509_18_57_35.wav,1.9170240193489008e-05
 20220509_18_57_41.wav,5.938970571151003e-05
 20220509_18_57_44.wav,4.566881398204714e-05
 20220509_18_57_47.wav,8.485675061820075e-05
 20220509_18_57_50.wav,1.9371434973436408e-05
 20220509_18_57_53.wav,2.3432006855728105e-05
 20220509_18_57_56.wav,1.5935727788018994e-05
 20220509_18_57_59.wav,1.5305904526030645e-05
 20220509_18_58_02.wav,1.8585598809295334e-05
 20220509_18_58_05.wav,3.661284063127823e-05
 20220509_18_58_11.wav,5.377335401135497e-05
 20220509_18_58_14.wav,7.415820437017828e-05
 20220509_18_58_17.wav,7.823447231203318e-05
 20220509_18_58_20.wav,2.272803794767242e-05
 20220509_18_58_23.wav,1.7030633898684755e-05
 20220509_18_58_40.wav,4.154584530624561e-05
 20220509_18_58_43.wav,6.770219624741003e-05
 20220509_18_58_46.wav,5.593789683189243e-05
 20220509_18_58_49.wav,3.1814281101105735e-05
 20220509_18_58_52.wav,1.2162661732872946e-05
 20220509_18_58_55.wav,1.4988692782935686e-05
 20220509_18_58_58.wav,6.897511048009619e-05
 20220509_18_59_01.wav,2.493149986548815e-05
 20220509_18_59_04.wav,2.8812091841246e-05
 20220509_18_59_10.wav,5.2028037316631526e-05
 20220509_18_59_16.wav,7.435490260832012e-05
 20220509_18_59_19.wav,2.9054386686766517e-05
 20220509_18_59_22.wav,1.8159134924644604e-05
 20220509_18_59_25.wav,1.722512570268009e-05
 20220509_18_59_31.wav,2.0366018361528404e-05
 20220509_18_59_34.wav,2.4507822672603652e-05
 20220509_18_59_40.wav,4.848768003284931e-05
 20220509_18_59_43.wav,6.673231837339699e-05
 20220509_18_59_46.wav,4.116252603125758e-05
 20220509_18_59_49.wav,2.934353142336477e-05
 20220509_18_59_52.wav,2.3746948500047438e-05
 20220509_18_59_55.wav,2.0977620806661434e-05
 20220509_19_00_01.wav,3.470910814939998e-05
 20220509_19_00_04.wav,3.393211227376015e-05
 20220509_19_00_07.wav,6.088606460252776e-05
 20220509_19_00_10.wav,6.616258178837597e-05
 20220509_19_00_17.wav,5.8199722843710326e-05
 20220509_19_00_20.wav,2.491007217031438e-05
 20220509_19_00_23.wav,1.7043821571860462e-05
 20220509_19_00_39.wav,4.062206789967604e-05
 20220509_19_00_42.wav,2.9414666641969237e-05
 20220509_19_00_45.wav,5.5199747293954715e-05
 20220509_19_00_51.wav,1.2844739103456957e-05
 20220509_19_00_54.wav,1.8408105461276136e-05
 20220509_19_00_57.wav,8.201551827369258e-05
 20220509_19_01_00.wav,3.434835889493115e-05
 20220509_19_01_03.wav,3.4170716389780864e-05
 20220509_19_01_06.wav,3.696357089211233e-05
 20220509_19_01_09.wav,5.24392889929004e-05
 20220509_19_01_12.wav,3.210581417079083e-05
 20220509_19_01_15.wav,4.7004446969367564e-05
 20220509_19_01_18.wav,7.151738100219519e-05
 20220509_19_01_21.wav,1.7671216482995078e-05
 20220509_19_01_24.wav,1.7103746358770877e-05
 20220509_19_01_27.wav,6.360950646921992e-05
 20220509_19_01_30.wav,2.08216024475405e-05
 20220509_19_01_33.wav,2.728105209826026e-05
 20220509_19_01_36.wav,3.432564335525967e-05
 20220509_19_01_39.wav,4.011833152617328e-05
 20220509_19_01_42.wav,5.745209637098014e-05
 20220509_19_01_45.wav,3.8139118260005496e-05
 20220509_19_01_51.wav,1.461398096580524e-05
 20220509_19_01_54.wav,1.3069030501355881e-05
 20220509_19_01_57.wav,7.31781983631663e-05
 20220509_19_02_00.wav,3.7396664993138984e-05
 20220509_19_02_03.wav,3.7827023334102705e-05
 20220509_19_02_06.wav,6.664101965725422e-05
 20220509_19_02_09.wav,8.237071597250178e-05
 20220509_19_02_12.wav,7.536046177847311e-05
 20220509_19_02_15.wav,3.448727875365875e-05
 20220509_19_02_18.wav,6.0763981309719384e-05
 20220509_19_02_21.wav,2.9377308237599206e-05
 20220509_19_02_24.wav,1.5072228052304126e-05
 20220509_19_02_40.wav,4.8653761041350656e-05
 20220509_19_02_43.wav,5.345409226720221e-05
 20220509_19_02_46.wav,3.053799082408659e-05
 20220509_19_02_50.wav,3.836492760456167e-05
 20220509_19_02_53.wav,1.2279148904781323e-05
 20220509_19_02_56.wav,1.6604411939624697e-05
 20220509_19_02_59.wav,4.579619780997746e-05
 20220509_19_03_02.wav,2.8991054932703264e-05
 20220509_19_03_05.wav,6.185138772707433e-05
 20220509_19_03_08.wav,7.067608385114e-05
 20220509_19_03_11.wav,5.20146859344095e-05
 20220509_19_03_14.wav,6.73300091875717e-05
 20220509_19_03_17.wav,4.1330535168526694e-05
 20220509_19_03_20.wav,2.405935083515942e-05
 20220509_19_03_23.wav,2.0088702513021417e-05
 20220509_19_03_26.wav,1.197100482386304e-05
 20220509_19_03_29.wav,3.0435741791734472e-05
 20220509_19_03_32.wav,1.2413370313879568e-05
 20220509_19_03_35.wav,2.648879490152467e-05
 20220509_19_03_41.wav,8.039135718718171e-05
 20220509_19_03_44.wav,3.96003233618103e-05
 20220509_19_03_47.wav,8.243726915679872e-05
 20220509_19_03_50.wav,3.4554890589788556e-05
 20220509_19_03_53.wav,2.3334692741627805e-05
 20220509_19_03_56.wav,1.383956168865552e-05
 20220509_19_03_59.wav,1.093586251954548e-05
 20220509_19_04_02.wav,1.6840334865264595e-05
 20220509_19_04_05.wav,2.6959984097629786e-05
 20220509_19_04_08.wav,7.116584311006592e-05
 20220509_19_04_11.wav,3.941014074371196e-05
 20220509_19_04_14.wav,5.177017010282725e-05
 20220509_19_04_17.wav,7.777988503221424e-05
 20220509_19_04_20.wav,4.013502984889783e-05
 20220509_19_04_23.wav,1.4970614756748544e-05
 20220509_19_04_40.wav,3.68846049241256e-05
 20220509_19_04_43.wav,4.620037361746654e-05
 20220509_19_04_46.wav,3.09955830744002e-05
 20220509_19_04_49.wav,8.071355114225298e-05
 20220509_19_04_52.wav,1.9149787476635538e-05
 20220509_19_04_55.wav,1.6857280570548028e-05
 20220509_19_04_58.wav,6.23654923401773e-05
 20220509_19_05_01.wav,1.8004713638219982e-05
 20220509_19_05_04.wav,2.503878749848809e-05
 20220509_19_05_10.wav,3.81933423341252e-05
 20220509_19_05_13.wav,5.72041972191073e-05
 20220509_19_05_16.wav,4.01833895011805e-05
 20220509_19_05_19.wav,2.962873259093612e-05
 20220509_19_05_22.wav,2.3713393602520227e-05
 20220509_19_05_25.wav,1.6008778402465396e-05
 20220509_19_05_31.wav,2.3283595510292798e-05
 20220509_19_05_34.wav,5.8277953939978027e-05
 20220509_19_05_40.wav,4.586389331961982e-05
 20220509_19_05_43.wav,6.236210174392909e-05
